video_path,error_flg_0,error_flg_1,error_flg_2,error_flg_3,error_flg_4
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fa98b07486f72e8838017b__RU__32__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fa9d55d58d902423ba90c7__RU__25__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fa9d55d58d902423ba90c7__RU__25__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fac310bb70d4065b87714f__RU__25__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fac310bb70d4065b87714f__RU__25__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61faca976ba4b13c7dc038b2__RU__33__male__3.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61faca976ba4b13c7dc038b2__RU__33__male__4.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fad8336c3c991ae8bac041__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fad8336c3c991ae8bac041__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fadd1f6ba4b13c7dc0ef45__RU__24__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fadd1f6ba4b13c7dc0ef45__RU__24__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fadd1f6ba4b13c7dc0ef45__RU__24__female__7.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fadd1f6ba4b13c7dc0ef45__RU__24__female__8.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb1d84ebdc2757257cfa2c__RU__27__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb1d84ebdc2757257cfa2c__RU__27__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb49a4fa1ea900a5589029__KZ__28__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb49a4fa1ea900a5589029__KZ__28__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb8af35777875c1697785a__KZ__26__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb8af35777875c1697785a__KZ__26__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb8fa3647590569049e4ed__RU__55__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb8fa3647590569049e4ed__RU__55__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb966564b3112aeace0a58__BY__19__None__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fb966564b3112aeace0a58__BY__19__None__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbbba8029ecf1bf3992e35__RU__30__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbbba8029ecf1bf3992e35__RU__30__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbc4666c3c991ae8c2055f__RU__32__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbc4666c3c991ae8c2055f__RU__32__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbc91a992e625ddc6e98f7__BY__25__female__3.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbc91a992e625ddc6e98f7__BY__25__female__4.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbca13dfa7ee508df001ef__RU__25__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbca13dfa7ee508df001ef__RU__25__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbcc4530a0c937d5fd63d4__RU__23__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbcc4530a0c937d5fd63d4__RU__23__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbd61187ae35737f9dc80f__RU__48__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbd61187ae35737f9dc80f__RU__48__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbd6168adf482a97072356__KZ__37__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbd6168adf482a97072356__KZ__37__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbdc67e15bb24f292797f8__KZ__30__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fbdc67e15bb24f292797f8__KZ__30__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc08d96ba4b13c7dc9b795__RU__37__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc08d96ba4b13c7dc9b795__RU__37__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc09a7dfa7ee508df27cf2__RU__40__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc09a7dfa7ee508df27cf2__RU__40__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc0c785777875c169cfc35__RU__26__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc0c785777875c169cfc35__RU__26__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc1874eca73377a5449f1e__RU__44__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc1874eca73377a5449f1e__RU__44__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc25821f64b61be961826e__RU__78__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc25821f64b61be961826e__RU__78__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc368dc5a74c013b7a8148__RU__31__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc368dc5a74c013b7a8148__RU__31__male__8.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc386579642a4e21f6eda1__BY__22__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc386579642a4e21f6eda1__BY__22__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc8ed730a0c937d502e7f3__RU__29__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc8ed730a0c937d502e7f3__RU__29__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc905ec3d47a10111417ef__RU__22__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc905ec3d47a10111417ef__RU__22__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc9bb330c18244fa2fd3e2__KZ__36__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fc9bb330c18244fa2fd3e2__KZ__36__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcaeed9ef7b46242cedb1f__RU__27__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcaeed9ef7b46242cedb1f__RU__27__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcda1af73c4b173c210fee__KZ__45__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcda1af73c4b173c210fee__KZ__45__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcdcedbed6560638e56eec__RU__39__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcdcedbed6560638e56eec__RU__39__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcdf78ebdc2757258c33b3__RU__34__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcdf78ebdc2757258c33b3__RU__34__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fce263029ecf1bf3a21008__KZ__48__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fce263029ecf1bf3a21008__KZ__48__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fced9b5ca55d0d8b48b995__RU__24__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fced9b5ca55d0d8b48b995__RU__24__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf1dd9ef7b46242d1071c__KZ__18__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf1dd9ef7b46242d1071c__KZ__18__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf2f9bfae83402448102e__BY__29__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf2f9bfae83402448102e__BY__29__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf76f64b3112aead8cd21__RU__13__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fcf76f64b3112aead8cd21__RU__13__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd00c1c8459e7293cd7c51__RU__40__male__3.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd00c1c8459e7293cd7c51__RU__40__male__4.3gp,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd02fc6ba4b13c7dcfe9d1__BY__26__male__3.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd02fc6ba4b13c7dcfe9d1__BY__26__male__4.mov,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd1e96eca73377a54be75d__KZ__22__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd1e96eca73377a54be75d__KZ__22__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd218a87ae35737faaf5cc__RU__19__MALE__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd218a87ae35737faaf5cc__RU__19__MALE__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd222689d7190cb1c6aa29__KZ__39__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd222689d7190cb1c6aa29__KZ__39__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd237864b3112aeadac0a4__RU__26__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd237864b3112aeadac0a4__RU__26__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd242742773f78b0a9c703__RU__13__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd242742773f78b0a9c703__RU__13__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd2ae489f991187ae7f89f__KZ__27__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd2ae489f991187ae7f89f__KZ__27__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd2dde79642a4e21fdfbad__RU__38__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd2dde79642a4e21fdfbad__RU__38__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd40a1fa1ea900a56848df__RU__38__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd40a1fa1ea900a56848df__RU__38__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd7bc8ebdc27572593c606__RU__26__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fd7bc8ebdc27572593c606__RU__26__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fda57f30815911afce43c6__RU__12__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fda57f30815911afce43c6__RU__12__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fdf5a439c46c14879ea03f__RU__45__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fdf5a439c46c14879ea03f__RU__45__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe0ca8c122c50b34ffcb01__KZ__21__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe0ca8c122c50b34ffcb01__KZ__21__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe550264b3112aeae3ecff__RU__42__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe550264b3112aeae3ecff__RU__42__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe641a1c94ec6dc67df12c__RU__55__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe641a1c94ec6dc67df12c__RU__55__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe704def53484db66096d1__RU__72__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe704def53484db66096d1__RU__72__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe7709853b8a6f6a1a79fa__RU__40__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe7709853b8a6f6a1a79fa__RU__40__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe7c2a89f991187af49578__RU__32__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe7c2a89f991187af49578__RU__32__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe7d69992e625ddc8e5f7d__RU__25__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe894b79642a4e2107b206__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe894b79642a4e2107b206__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9034992e625ddc8f3c5b__RU__22__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9034992e625ddc8f3c5b__RU__22__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe92518b610078616b986c__RU__55__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe92518b610078616b986c__RU__55__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe953dc122c50b3404a42f__RU__39__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe953dc122c50b3404a42f__RU__39__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe970c1c94ec6dc680066c__RU__34__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe970c1c94ec6dc680066c__RU__34__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9e99542c3b4307423365__RU__63__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9e99542c3b4307423365__RU__63__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9eb4dc8694682ed2acde__BY__32__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9eb4dc8694682ed2acde__BY__32__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9ed4cac5e45f81136671__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fe9ed4cac5e45f81136671__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61feb144853b8a6f6a1c734d__RU__22__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61feb144853b8a6f6a1c734d__RU__22__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fec9ac9ef7b46242def71a__RU__23__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fec9ac9ef7b46242def71a__RU__23__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61feceecbb70d4065ba478a2__RU__32__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61feceecbb70d4065ba478a2__RU__32__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fed9ca39c46c1487a6df2a__RU__58__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff782e28912e390eb93076__RU__26__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff782e28912e390eb93076__RU__26__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff8264c122c50b3409b2f1__RU__23__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff8264c122c50b3409b2f1__RU__23__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff9bd5029ecf1bf3b71e3f__KZ__53__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ff9bd5029ecf1bf3b71e3f__KZ__53__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffb1eb853b8a6f6a22c9a4__RU__46__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffba7c6c3c991ae8defc4e__RU__12__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffba7c6c3c991ae8defc4e__RU__12__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffcd7edc8694682edb1b1b__RU__37__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffcd7edc8694682edb1b1b__RU__37__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffd40de15bb24f2944af78__BY__27__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffd40de15bb24f2944af78__BY__27__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffe995c3d47a10112caeb0__RU__32__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffe995c3d47a10112caeb0__RU__32__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffe9f71c94ec6dc68a205a__KZ__26__male__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffe9f71c94ec6dc68a205a__KZ__26__male__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffeae22932f70fa4139ac2__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffeae22932f70fa4139ac2__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffec0330a0c937d51a5551__KZ__24__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffec0330a0c937d51a5551__KZ__24__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fff0cc8adf482a9724ef13__KZ__30__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fff0cc8adf482a9724ef13__KZ__30__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fff9a789f22679fd48357d__RU__42__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61fff9a789f22679fd48357d__RU__42__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffff686c3c991ae8e12d3c__KZ__26__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--61ffff686c3c991ae8e12d3c__KZ__26__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--62000f72d3ddfc5d499e2993__RU__55__female__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--62000f72d3ddfc5d499e2993__RU__55__female__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--62000f985ad6013334dc83f8__RU__22__MALE__3.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--62000f985ad6013334dc83f8__RU__22__MALE__4.MOV,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200273d7d96e92de5104948__KZ__43__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200273d7d96e92de5104948__KZ__43__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200cfb68b6100786179f0e2__RU__26__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200cfb68b6100786179f0e2__RU__26__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200d87930a0c937d51f3a66__RU__17__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200d87930a0c937d51f3a66__RU__17__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200e11df73c4b173c3cd81a__RU__33__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200e11df73c4b173c3cd81a__RU__33__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200e32730c18244fa4fb2dd__RU__34__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200e32730c18244fa4fb2dd__RU__34__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200f399c3071b38f1020d18__RU__31__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200f399c3071b38f1020d18__RU__31__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200ffa76475905690701933__RU__27__male__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--6200ffa76475905690701933__RU__27__male__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--620101a4c3d47a101133602f__RU__15__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--620101a4c3d47a101133602f__RU__15__female__4.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--620103092db8902a70b4b8c8__RU__14__female__3.mp4,0,0,0,0,0
/Volumes/T7/TrainingDataPro/mobile_selfie/0001db3fa7--620103092db8902a70b4b8c8__RU__14__female__4.mp4,0,0,0,0,0
